Date,Open,Low,High,Close,Volume
"Feb 18, 2011",0.3,0.2,0.3,0.3,111
"Feb 19, 2011",0.3,0.3,0.3,0.3,0
"Feb 20, 2011",0.3,0.2,0.3,0.2,279
"Feb 21, 2011",0.2,0.2,0.3,0.3,45
"Feb 22, 2011",0.1,0.1,0.1,0.1,151
"Feb 23, 2011",0.2,0.1,0.2,0.1,42
"Feb 24, 2011",0.1,0.1,0.1,0.1,0
"Feb 25, 2011",0.2,0.2,0.2,0.2,100
"Feb 26, 2011",0.2,0.2,0.2,0.2,0
"Feb 27, 2011",0.2,0.2,0.2,0.2,10
"Feb 28, 2011",0.2,0.2,0.2,0.2,180
"Mar 1, 2011",0.3,0.2,0.3,0.2,55
"Mar 2, 2011",0.2,0.2,0.2,0.2,0
"Mar 3, 2011",0.2,0.2,0.3,0.3,35
"Mar 4, 2011",0.3,0.3,0.3,0.3,0
"Mar 5, 2011",0.3,0.3,0.3,0.3,3
"Mar 6, 2011",0.3,0.3,0.3,0.3,1676
"Mar 7, 2011",0.4,0.4,0.4,0.4,1
"Mar 8, 2011",0.4,0.4,0.4,0.4,10
"Mar 9, 2011",0.3,0.3,0.3,0.3,13
"Mar 10, 2011",0.3,0.3,0.3,0.3,40
"Mar 11, 2011",0.4,0.4,0.5,0.5,195
"Mar 12, 2011",0.5,0.5,0.5,0.5,1
"Mar 13, 2011",0.5,0.5,0.5,0.5,0
"Mar 14, 2011",0.5,0.5,0.5,0.5,0
"Mar 15, 2011",0.4,0.4,0.4,0.4,311
"Mar 16, 2011",0.4,0.4,0.4,0.4,40
"Mar 17, 2011",0.4,0.4,0.4,0.4,0
"Mar 18, 2011",0.4,0.4,0.4,0.4,2
"Mar 19, 2011",0.4,0.4,0.4,0.4,0
"Mar 20, 2011",0.4,0.4,0.4,0.4,0
"Mar 21, 2011",0.4,0.4,0.4,0.4,0
"Mar 22, 2011",0.4,0.4,0.4,0.4,197
"Mar 23, 2011",0.4,0.4,0.5,0.5,5
"Mar 24, 2011",0.5,0.5,0.5,0.5,0
"Mar 25, 2011",0.4,0.4,0.4,0.4,96
"Mar 26, 2011",0.4,0.4,0.4,0.4,0
"Mar 27, 2011",0.4,0.4,0.4,0.4,494
"Mar 28, 2011",0.4,0.4,0.4,0.4,0
"Mar 29, 2011",0.4,0.4,0.5,0.5,62
"Mar 30, 2011",0.4,0.4,0.4,0.4,88
"Mar 31, 2011",0.4,0.4,0.4,0.4,0
"Apr 1, 2011",0.4,0.4,0.4,0.4,1
"Apr 2, 2011",0.4,0.4,0.4,0.4,79
"Apr 3, 2011",0.4,0.4,0.4,0.4,0
"Apr 4, 2011",0.4,0.4,0.4,0.4,50
"Apr 5, 2011",0.5,0.5,0.5,0.5,50
"Apr 6, 2011",0.4,0.4,0.4,0.4,60
"Apr 7, 2011",0.3,0.3,0.3,0.3,5
"Apr 8, 2011",0.4,0.4,0.5,0.5,210
"Apr 9, 2011",0.5,0.5,0.5,0.5,0
"Apr 10, 2011",0.5,0.5,0.5,0.5,0
"Apr 11, 2011",0.5,0.5,0.5,0.5,0
"Apr 12, 2011",0.5,0.5,0.5,0.5,0
"Apr 13, 2011",0.5,0.5,0.5,0.5,0
"Apr 14, 2011",0.5,0.5,0.5,0.5,0
"Apr 15, 2011",0.5,0.5,0.5,0.5,0
"Apr 16, 2011",0.3,0.3,0.3,0.3,362
"Apr 17, 2011",0.3,0.3,0.3,0.3,20
"Apr 18, 2011",0.4,0.4,0.4,0.4,100
"Apr 19, 2011",0.4,0.4,0.4,0.4,0
"Apr 20, 2011",0.4,0.4,0.4,0.4,0
"Apr 21, 2011",0.4,0.4,0.4,0.4,0
"Apr 22, 2011",0.4,0.4,0.4,0.4,0
"Apr 23, 2011",0.4,0.4,0.4,0.4,0
"Apr 24, 2011",0.4,0.4,0.4,0.4,0
"Apr 25, 2011",0.4,0.4,0.4,0.4,0
"Apr 26, 2011",0.3,0.3,0.3,0.3,119
"Apr 27, 2011",0.4,0.4,0.4,0.4,1
"Apr 28, 2011",0.4,0.4,0.4,0.4,0
"Apr 29, 2011",0.3,0.3,0.3,0.3,20
"Apr 30, 2011",0.3,0.3,0.3,0.3,0
"May 1, 2011",0.2,0.2,0.3,0.3,80
"May 2, 2011",0.4,0.4,0.4,0.4,40
"May 3, 2011",0.3,0.2,0.3,0.2,303
"May 4, 2011",0.1,0.1,0.3,0.3,115
"May 5, 2011",0.1,0.1,0.3,0.3,100
"May 6, 2011",0.4,0.4,2,2,2620
"May 7, 2011",1.6,1.6,2.3,2.1,824
"May 8, 2011",2,1.9,2.5,2.5,174
"May 9, 2011",1.7,1.7,2.5,2.1,18
"May 10, 2011",2.1,2.1,3.4,3.4,639
"May 11, 2011",4.6,3.7,5.1,3.8,492
"May 12, 2011",3.9,3,3.9,3.4,87
"May 13, 2011",3.5,3.4,3.8,3.5,102
"May 14, 2011",3.5,3.5,3.9,3.9,158
"May 15, 2011",3.7,3.6,5,4.7,348
"May 16, 2011",4.6,4.3,8,6,705
"May 18, 2011",7.3,6,7.3,6.6,197
"May 19, 2011",6.6,5.8,7.3,6,386
"May 20, 2011",5.9,5.8,6.6,5.9,162
"May 21, 2011",6.1,5.7,6.9,6.9,856
"May 22, 2011",6.6,6.5,7,6.5,202
"May 23, 2011",6.8,5.7,6.8,6.4,713
"May 24, 2011",6.4,5,6.6,6.2,755
"May 25, 2011",5.8,4.7,5.8,4.7,76
"May 26, 2011",4.7,4.1,5.7,5.2,448
"May 27, 2011",5.5,4,6,5.7,1881
"May 28, 2011",5.6,4.9,6.2,6.2,248
"May 29, 2011",5.5,5,5.6,5.3,482
"May 30, 2011",5.1,4.1,5.1,4.8,726
"May 31, 2011",4.7,4,4.8,4.3,303
"Jun 1, 2011",4.4,4.2,5.5,5.3,667
"Jun 2, 2011",5.2,5,5.3,5.1,78
"Jun 3, 2011",5,4.1,5,4.6,568
"Jun 4, 2011",4.7,3.6,4.7,4.7,533
"Jun 5, 2011",4.7,4.7,4.8,4.7,49
"Jun 6, 2011",4.7,4.7,4.8,4.8,26
"Jun 7, 2011",4.1,4.1,4.9,4.3,92
"Jun 8, 2011",4.7,4.7,4.7,4.7,10
"Jun 9, 2011",4.5,4.1,4.5,4.1,31
"Jun 10, 2011",4.1,3,4.1,3.7,861
"Jun 11, 2011",3.4,3.1,3.7,3.7,380
"Jun 12, 2011",3.7,3.4,3.7,3.5,68
"Jun 13, 2011",3.8,3.4,3.9,3.9,297
"Jun 14, 2011",3.7,3.6,4.6,3.6,469
"Jun 15, 2011",3.7,3.6,3.8,3.6,723
"Jun 16, 2011",3.6,3.6,3.9,3.6,388
"Jun 17, 2011",3.7,2.7,3.7,3.4,97
"Jun 18, 2011",3.2,2.7,3.2,3.1,147
"Jun 19, 2011",2.8,2.6,3.3,2.8,157
"Jun 20, 2011",2.8,2.4,2.9,2.4,121
"Jun 21, 2011",2.6,2.6,2.8,2.8,35
"Jun 22, 2011",2.4,2,3.1,2,263
"Jun 23, 2011",2.2,2.2,2.7,2.4,155
"Jun 24, 2011",2.2,1.9,2.4,2.4,152
"Jun 25, 2011",1.9,1.9,2.2,1.9,121
"Jun 26, 2011",2,1.9,2,1.9,363
"Jun 27, 2011",1.9,1.9,2.1,1.9,167
"Jun 28, 2011",2,1.7,2.2,2.2,483
"Jun 29, 2011",2.1,1.9,2.1,1.9,80
"Jun 30, 2011",1.8,1.5,1.9,1.9,155
"Jul 1, 2011",1.6,1.6,1.8,1.8,47
"Jul 2, 2011",1.4,1.4,1.6,1.5,90
"Jul 3, 2011",1.4,1.4,1.4,1.4,93
"Jul 4, 2011",1.4,1.1,1.5,1.5,433
"Jul 5, 2011",1.4,1.4,1.5,1.5,84
"Jul 6, 2011",1.5,1.4,1.5,1.4,35
"Jul 7, 2011",1.4,1.4,1.4,1.4,0
"Jul 8, 2011",1.4,1.4,2.1,2,533
"Jul 9, 2011",1.5,1.5,1.5,1.5,15
"Jul 10, 2011",1.4,1.4,1.4,1.4,1
"Jul 11, 2011",1.4,1.3,1.5,1.5,12
"Jul 12, 2011",1.5,1.5,1.5,1.5,0
"Jul 13, 2011",1.5,1.3,1.5,1.3,60
"Jul 14, 2011",1.4,0.2,2.1,1.1,2566
"Jul 15, 2011",1.5,1.5,1.5,1.5,5
"Jul 16, 2011",1.5,1.4,1.5,1.4,175
"Jul 17, 2011",1.2,1.2,1.6,1.6,110
"Jul 18, 2011",1.6,1.6,1.6,1.6,0
"Jul 19, 2011",1,0.3,1.1,1.1,605
"Jul 20, 2011",0.8,0.8,0.9,0.9,289
"Jul 21, 2011",1,0.7,1.1,0.7,332
"Jul 22, 2011",0.7,0.7,1,0.8,172
"Jul 23, 2011",0.8,0.7,0.8,0.7,48
"Jul 24, 2011",0.7,0.3,0.7,0.6,810
"Jul 25, 2011",0.6,0.6,0.7,0.7,64
"Jul 26, 2011",0.7,0.7,0.7,0.7,3
"Jul 27, 2011",0.7,0.6,0.7,0.6,33
"Jul 28, 2011",0.6,0.5,0.6,0.5,11
"Jul 29, 2011",0.5,0.5,0.5,0.5,8
"Jul 30, 2011",0.5,0.5,0.5,0.5,0
"Jul 31, 2011",0.6,0.6,0.6,0.6,79
"Aug 1, 2011",0.6,0.6,0.6,0.6,124
"Aug 2, 2011",0.6,0.6,0.6,0.6,20
"Aug 3, 2011",0.6,0.3,0.6,0.6,492
"Aug 4, 2011",0.6,0.6,0.6,0.6,0
"Aug 5, 2011",0.6,0.6,0.6,0.6,0
"Aug 7, 2011",0.4,0.3,1,1,1447
"Aug 8, 2011",0.4,0.4,1,1,1165
"Aug 9, 2011",0.5,0.4,0.5,0.4,550
"Aug 10, 2011",0.5,0.5,0.5,0.5,87
"Aug 11, 2011",0.5,0.5,1,1,325
"Aug 12, 2011",0.7,0.6,1.5,1.4,1255
"Aug 13, 2011",0.9,0.6,0.9,0.6,51
"Aug 14, 2011",0.5,0.4,0.8,0.4,77
"Aug 15, 2011",0.5,0.4,0.6,0.6,281
"Aug 16, 2011",0.4,0.4,0.5,0.5,105
"Aug 17, 2011",0.4,0.4,0.7,0.5,462
"Aug 18, 2011",0.5,0.5,0.5,0.5,98
"Aug 19, 2011",0.4,0.4,1,0.5,373
"Aug 20, 2011",0.6,0.4,0.6,0.5,137
"Aug 21, 2011",0.4,0.4,0.4,0.4,35
"Aug 22, 2011",0.5,0.5,0.5,0.5,224
"Aug 23, 2011",0.4,0.4,0.5,0.5,51
"Aug 24, 2011",0.5,0.5,0.5,0.5,0
"Aug 25, 2011",0.4,0.4,0.4,0.4,19
"Aug 26, 2011",0.4,0.4,0.4,0.4,88
"Aug 27, 2011",0.4,0.4,0.4,0.4,0
"Aug 28, 2011",0.5,0.5,1,1,813
"Aug 29, 2011",1,1,1,1,0
"Aug 30, 2011",1,1,1,1,0
"Aug 31, 2011",1,1,1,1,0
"Sep 1, 2011",1,1,1,1,0
"Sep 2, 2011",0.6,0.6,0.6,0.6,50
"Sep 3, 2011",0.5,0.5,0.5,0.5,1
"Sep 4, 2011",0.5,0.5,0.5,0.5,50
"Sep 5, 2011",0.6,0.6,0.7,0.7,299
"Sep 6, 2011",0.7,0.7,0.7,0.7,4
"Sep 7, 2011",0.9,0.8,0.9,0.9,122
"Sep 8, 2011",0.5,0.5,1,0.5,379
"Sep 9, 2011",0.5,0.3,0.6,0.6,1180
"Sep 10, 2011",0.6,0.6,0.6,0.6,0
"Sep 11, 2011",0.6,0.5,0.7,0.7,250
"Sep 12, 2011",0.7,0.7,0.7,0.7,0
"Sep 13, 2011",0.7,0.7,0.7,0.7,40
"Sep 15, 2011",0.5,0.5,0.6,0.5,222
"Sep 16, 2011",0.5,0.5,0.5,0.5,0
"Sep 17, 2011",0.4,0.4,0.4,0.4,30
"Sep 18, 2011",0.4,0.4,0.4,0.4,0
"Sep 19, 2011",0.4,0.4,0.4,0.4,0
"Sep 20, 2011",0.4,0.4,0.5,0.5,70
"Sep 21, 2011",0.5,0.5,0.5,0.5,0
"Sep 22, 2011",0.4,0.2,0.4,0.2,383
"Sep 23, 2011",0.2,0.2,0.2,0.2,0
"Sep 24, 2011",0.3,0.3,0.3,0.3,190
"Sep 25, 2011",0.3,0.2,2,1.6,2304
"Sep 26, 2011",1.9,1.5,3.3,2.2,1317
"Sep 27, 2011",1.5,0.9,2.5,2.5,491
"Sep 28, 2011",2,1.5,3.7,2.4,2591
"Sep 29, 2011",3.5,2.4,6,5.9,2354
"Sep 30, 2011",5.8,4.3,6,5.7,1572
"Oct 1, 2011",5.5,3.3,5.7,5.7,1944
"Oct 2, 2011",5.7,3.4,5.8,5,1052
"Oct 3, 2011",4.5,4,5.2,5,1077
"Oct 4, 2011",5,4,5.5,5.3,2558
"Oct 5, 2011",5.1,5,7.4,7.1,5321
"Oct 6, 2011",6.4,6,8.2,8.2,4313
"Oct 7, 2011",7.7,6.9,8.7,7.1,4369
"Oct 8, 2011",7.5,6.4,8.8,8.2,5828
"Oct 9, 2011",8.04,7,8.4,7.4,1206
"Oct 10, 2011",7.35,7.2,8,7.4,448
"Oct 11, 2011",7.9,7,10.2,9.1,3321
"Oct 12, 2011",8.8,7.9,11,9,4812
"Oct 13, 2011",9.4,8.1,10,9,4427
"Oct 14, 2011",9.5,8.7,10.5,9.4,3067
"Oct 15, 2011",9.5,8,9.5,9.4,955
"Oct 16, 2011",9.3,8.5,9.3,8.9,566
"Oct 17, 2011",9,6.1,9,7.5,2159
"Oct 18, 2011",7.3,6,9.6,9.1,3863
"Oct 19, 2011",8.8,6.6,9.8,8.4,3848
"Oct 20, 2011",8.26,5.9,8.6,7.7,2427
"Oct 21, 2011",7.8,5.4,8,7.6,1357
"Oct 22, 2011",7.6,6.4,8.3,7.2,1245
"Oct 23, 2011",7.2,6.9,8,7.7,764
"Oct 24, 2011",7.7,6.5,7.9,7.5,312
"Oct 25, 2011",7.4,7.4,8.4,7.8,1207
"Oct 26, 2011",7.8,7.5,8.2,7.7,1228
"Oct 27, 2011",7.9,7.1,8.2,7.2,2349
"Oct 28, 2011",7.2,7,7.9,7.7,727
"Oct 29, 2011",7.4,6.9,7.7,7.5,1211
"Oct 30, 2011",7.2,6.8,8.1,8.1,828
"Oct 31, 2011",8,3,8.6,7.4,5678
"Nov 1, 2011",5.99,4.8,6.7,6.4,1763
"Nov 2, 2011",6.5,6.1,7.5,6.3,2921
"Nov 3, 2011",6.5,4.5,7.3,5.3,5255
"Nov 4, 2011",5.3,4.8,5.6,5.4,805
"Nov 5, 2011",5.1,4.6,6.2,4.8,1659
"Nov 6, 2011",5.8,5.2,5.9,5.4,344
"Nov 7, 2011",5.5,5.5,6.4,6.4,2824
"Nov 8, 2011",6.2,2.3,6.3,3.9,2592
"Nov 9, 2011",3.6,3.5,4.9,4.7,1798
"Nov 10, 2011",4.4,3.2,5.8,5.7,13801
"Nov 11, 2011",5.5,4.2,5.6,4.2,1965
"Nov 12, 2011",4.1,3.9,4.5,4,516
"Nov 13, 2011",4.4,3.4,4.4,3.5,2533
"Nov 14, 2011",3.5,3.5,4.4,4,1066
"Nov 15, 2011",4,2.7,4,3,6664
"Nov 16, 2011",2.9,2.4,3.5,3.4,1633
"Nov 17, 2011",3.6,3.2,6,3.2,5436
"Nov 18, 2011",3.2,3,3.8,3,645
"Nov 19, 2011",3.2,3,3.5,3,377
"Nov 20, 2011",3,2.1,3.1,2.7,1691
"Nov 21, 2011",2.6,2.4,2.7,2.5,464
"Nov 22, 2011",2.5,2.3,2.9,2.3,1593
"Nov 23, 2011",2.3,1.8,2.5,1.9,2102
"Nov 24, 2011",2,1.9,2.7,2.2,7265
"Nov 25, 2011",2.3,1.7,2.9,2.4,2305
"Nov 26, 2011",2.4,2,3.5,3.5,2358
"Nov 27, 2011",3.36,2.6,3.6,2.7,403
"Nov 28, 2011",3,2.7,4.5,4.2,2843
"Nov 29, 2011",4.1,1.1,4.1,1.6,3608
"Nov 30, 2011",1,0.3,1.6,0.9,6088
"Dec 1, 2011",1,0.4,1.1,0.9,1302
"Dec 2, 2011",0.6,0.6,1.4,0.9,6720
"Dec 3, 2011",0.8,0.3,0.8,0.5,1024
